agent,attribute,value
convai_agent_824,pusr,0.044787
convai_agent_825,pusr,0.07691
convai_agent_826,pusr,0.026562
convai_agent_827,pusr,0.064183
convai_agent_828,pusr,0.054875
convai_agent_829,pusr,0.027265
convai_agent_830,pusr,0.008563
convai_agent_831,pusr,0.049811
convai_agent_832,pusr,0.019122
convai_agent_833,pusr,0.013104
convai_agent_834,pusr,0.023065
convai_agent_835,pusr,0.079116
convai_agent_836,pusr,0.077495
convai_agent_837,pusr,0.023661
convai_agent_838,pusr,0.039778
convai_agent_839,pusr,0.062617
convai_agent_840,pusr,0.045738
convai_agent_841,pusr,0.062405
convai_agent_842,pusr,0.050515
convai_agent_843,pusr,0.065849
convai_agent_844,pusr,0.049685
convai_agent_845,pusr,0.023859
convai_agent_846,pusr,0.073471
convai_agent_847,pusr,0.079826
convai_agent_848,pusr,0.062604
convai_agent_849,pusr,0.007455
convai_agent_850,pusr,0.056915
convai_agent_851,pusr,0.068812
convai_agent_852,pusr,0.005663
convai_agent_853,pusr,0.040298
convai_agent_854,pusr,0.040339
convai_agent_855,pusr,0.013388
convai_agent_856,pusr,0.049719
convai_agent_857,pusr,0.079082
convai_agent_858,pusr,0.064002
convai_agent_859,pusr,0.034026
convai_agent_860,pusr,0.030185
convai_agent_861,pusr,0.027825
convai_agent_862,pusr,0.026305
convai_agent_863,pusr,0.050547
convai_agent_864,pusr,0.039441
convai_agent_865,pusr,0.025089
convai_agent_866,pusr,0.015448
convai_agent_867,pusr,0.043676
convai_agent_868,pusr,0.014583
convai_agent_869,pusr,0.077627
convai_agent_870,pusr,0.070761
convai_agent_871,pusr,0.043431
convai_agent_872,pusr,0.045009
convai_agent_873,pusr,0.031413
convai_agent_874,pusr,0.023197
convai_agent_875,pusr,0.046088
convai_agent_876,pusr,0.063284
convai_agent_877,pusr,0.059747
convai_agent_878,pusr,0.075025
convai_agent_879,pusr,0.079994
convai_agent_880,pusr,0.021279
convai_agent_881,pusr,0.062934
convai_agent_882,pusr,0.054551
convai_agent_883,pusr,0.064056
convai_agent_884,pusr,0.029086
convai_agent_885,pusr,0.069685
convai_agent_886,pusr,0.025699
convai_agent_887,pusr,0.066976
convai_agent_888,pusr,0.037526
convai_agent_889,pusr,0.061972
convai_agent_890,pusr,0.043184
convai_agent_891,pusr,0.039877
convai_agent_892,pusr,0.072759
convai_agent_893,pusr,0.079989
convai_agent_894,pusr,0.052574
convai_agent_895,pusr,0.055777
convai_agent_896,pusr,0.0227
convai_agent_897,pusr,0.033759
convai_agent_898,pusr,0.018154
convai_agent_899,pusr,0.070819
convai_agent_900,pusr,0.015592
convai_agent_901,pusr,0.08
convai_agent_902,pusr,0.014607
convai_agent_903,pusr,0.04777
convai_agent_904,pusr,0.079682
convai_agent_905,pusr,0.004825
convai_agent_906,pusr,0.066352
convai_agent_907,pusr,0.01859
convai_agent_908,pusr,0.056147
convai_agent_909,pusr,0.058279
convai_agent_910,pusr,0.010641
convai_agent_911,pusr,0.066951
convai_agent_912,pusr,0.070503
convai_agent_913,pusr,0.034688
convai_agent_914,pusr,0.037271
convai_agent_915,pusr,0.077714
convai_agent_916,pusr,0.062803
convai_agent_917,pusr,0.055214
convai_agent_918,pusr,0.059567
convai_agent_919,pusr,0.092403
convai_agent_920,pusr,0.022763
convai_agent_921,pusr,0.009018
convai_agent_922,pusr,0.025966
convai_agent_923,pusr,0.043283
convai_agent_924,pusr,0.023974
convai_agent_925,pusr,0.049592
convai_agent_926,pusr,0.015539
convai_agent_927,pusr,0.017029
convai_agent_928,pusr,0.019866
convai_agent_929,pusr,0.035123
convai_agent_930,pusr,0.037458
convai_agent_931,pusr,0.071146
convai_agent_932,pusr,0.029672
convai_agent_933,pusr,0.074431
convai_agent_934,pusr,0.04775
convai_agent_935,pusr,0.079879
convai_agent_936,pusr,0.055115
convai_agent_937,pusr,0.048417
convai_agent_938,pusr,0.01406
convai_agent_939,pusr,0.016478
convai_agent_940,pusr,0.006198
convai_agent_941,pusr,0.050954
convai_agent_942,pusr,0.074039
convai_agent_943,pusr,0.030122
convai_agent_944,pusr,0.020015
convai_agent_945,pusr,0.064373
convai_agent_946,pusr,0.010125
convai_agent_947,pusr,0.064414
convai_agent_948,pusr,0.034811
convai_agent_949,pusr,0.05606
convai_agent_950,pusr,0.017354
convai_agent_951,pusr,0.078746
convai_agent_952,pusr,0.08
convai_agent_953,pusr,0.064245
convai_agent_954,pusr,0.061695
convai_agent_955,pusr,0.036917
convai_agent_956,pusr,0.037501
convai_agent_957,pusr,0.069424
convai_agent_958,pusr,0.021792
convai_agent_959,pusr,0.044076
convai_agent_960,pusr,0.026281
convai_agent_961,pusr,0.023459
convai_agent_962,pusr,0.057823
convai_agent_963,pusr,0.070337
convai_agent_964,pusr,0.071749
convai_agent_965,pusr,0.024847
convai_agent_966,pusr,0.018288
convai_agent_967,pusr,0.066398
convai_agent_968,pusr,0.042313
convai_agent_969,pusr,0.045255
convai_agent_970,pusr,0.023661
convai_agent_971,pusr,0.010661
convai_agent_972,pusr,0.022288
convai_agent_973,pusr,0.019817
convai_agent_974,pusr,0.035519
convai_agent_975,pusr,0.05252
convai_agent_976,pusr,0.045573
convai_agent_977,pusr,0.019765
convai_agent_978,pusr,0.069365
convai_agent_979,pusr,0.044395
convai_agent_980,pusr,0.046648
convai_agent_981,pusr,0.022533
convai_agent_982,pusr,0.03412
convai_agent_983,pusr,0.035568
convai_agent_984,pusr,0.063648
convai_agent_985,pusr,0.051495
convai_agent_986,pusr,0.066938
convai_agent_987,pusr,0.00558
convai_agent_988,pusr,0.005132
convai_agent_989,pusr,0.044777
convai_agent_990,pusr,0.015981
convai_agent_991,pusr,0.006558
convai_agent_992,pusr,0.021578
convai_agent_993,pusr,0.044581
convai_agent_994,pusr,0.037533
convai_agent_995,pusr,0.074578
convai_agent_996,pusr,0.024542
convai_agent_997,pusr,0.034404
convai_agent_998,pusr,0.063713
convai_agent_999,pusr,0.022221
convai_agent_1000,pusr,0.014086
convai_agent_1001,pusr,0.018493
convai_agent_1002,pusr,0.035767
convai_agent_1003,pusr,0.05281
convai_agent_1004,pusr,0.025437
convai_agent_1005,pusr,0.059999
convai_agent_1006,pusr,0.034457
convai_agent_1007,pusr,0.034476
convai_agent_1008,pusr,0.08
convai_agent_1009,pusr,0.053618
convai_agent_1010,pusr,0.026018
convai_agent_1011,pusr,0.012045
convai_agent_1012,pusr,0.026125
convai_agent_1013,pusr,0.002204
convai_agent_1014,pusr,0.036208
convai_agent_1015,pusr,0.016336
convai_agent_1016,pusr,0.054816
convai_agent_1017,pusr,0.021031
convai_agent_1018,pusr,0.0788
convai_agent_1019,pusr,0.069788
convai_agent_1020,pusr,0.069153
convai_agent_1021,pusr,0.05367
convai_agent_1022,pusr,0.072893
convai_agent_1023,pusr,0.030155
convai_agent_1024,pusr,0.015607
convai_agent_1025,pusr,0.06043
convai_agent_1026,pusr,0.052928
convai_agent_1027,pusr,0.064045
convai_agent_1028,pusr,0.045879
convai_agent_1029,pusr,0.034666
convai_agent_1030,pusr,0.008757
convai_agent_1031,pusr,0.002962
convai_agent_1032,pusr,0.060988
convai_agent_1033,pusr,0.012704
convai_agent_1034,pusr,0.02787
convai_agent_1035,pusr,0.010568
convai_agent_1036,pusr,0.003926
convai_agent_1037,pusr,0.065101
convai_agent_1038,pusr,0.020428
convai_agent_1039,pusr,0.018563
convai_agent_1040,pusr,0.021087
convai_agent_1041,pusr,0.046042
convai_agent_1042,pusr,0.05544
convai_agent_1043,pusr,0.054757
convai_agent_1044,pusr,0.07748
convai_agent_1045,pusr,0.03267
convai_agent_1046,pusr,0.031254
convai_agent_1047,pusr,0.008252
convai_agent_1048,pusr,0.01742
convai_agent_1049,pusr,0.052106
convai_agent_1050,pusr,0.013131
convai_agent_1051,pusr,0.051059
convai_agent_1052,pusr,0.079755
convai_agent_1053,pusr,0.061422
convai_agent_1054,pusr,0.050473
convai_agent_1055,pusr,0.010321
convai_agent_1056,pusr,0.007951
convai_agent_1057,pusr,0.033733
convai_agent_1058,pusr,0.013826
convai_agent_1059,pusr,0.007804
convai_agent_1060,pusr,0.059999
convai_agent_1061,pusr,0.055162
convai_agent_1062,pusr,0.041691
convai_agent_1063,pusr,0.07999
convai_agent_1064,pusr,0.024483
convai_agent_1065,pusr,0.019342
convai_agent_1066,pusr,0.071521
convai_agent_1067,pusr,0.050885
convai_agent_1068,pusr,0.0632
convai_agent_1069,pusr,0.039132
convai_agent_1070,pusr,0.060237
convai_agent_1071,pusr,0.053205
convai_agent_1072,pusr,0.063254
convai_agent_1073,pusr,0.042152
convai_agent_1074,pusr,0.061358
convai_agent_1075,pusr,0.004577
convai_agent_1076,pusr,0.02838
convai_agent_1077,pusr,0.006743
convai_agent_1078,pusr,0.00876
convai_agent_1079,pusr,0.033523
convai_agent_1080,pusr,0.021036
convai_agent_1081,pusr,0.04317
convai_agent_1082,pusr,0.033811
convai_agent_1083,pusr,0.005191
convai_agent_1084,pusr,0.054012
convai_agent_1085,pusr,0.016071
convai_agent_1086,pusr,0.045122
convai_agent_1087,pusr,0.016829
convai_agent_1088,pusr,0.079887
convai_agent_1089,pusr,0.032843
convai_agent_1090,pusr,0.04072
convai_agent_1091,pusr,0.038422
convai_agent_1092,pusr,0.029229
convai_agent_1093,pusr,0.012086
convai_agent_1094,pusr,0.066385
convai_agent_1095,pusr,0.063069
convai_agent_1096,pusr,0.019667
convai_agent_1097,pusr,0.061878
convai_agent_1098,pusr,0.01527
convai_agent_1099,pusr,0.05438
convai_agent_1100,pusr,0.071878
convai_agent_1101,pusr,0.047295
convai_agent_1102,pusr,0.033526
convai_agent_1103,pusr,0.050696
convai_agent_1104,pusr,0.000916
convai_agent_1105,pusr,0.058463
convai_agent_1106,pusr,0.046033
convai_agent_1107,pusr,0.042641
convai_agent_1108,pusr,0.072121
convai_agent_1109,pusr,0.06349
convai_agent_1110,pusr,0.041096
convai_agent_1111,pusr,0.056336
convai_agent_1112,pusr,0.007119
convai_agent_1113,pusr,0.063543
convai_agent_1114,pusr,0.026918
convai_agent_1115,pusr,0.026392
convai_agent_1116,pusr,0.056334
convai_agent_1117,pusr,0.018502
convai_agent_1118,pusr,0.058302
convai_agent_1119,pusr,0.019726
convai_agent_1120,pusr,0.049208
convai_agent_1121,pusr,0.047586
convai_agent_1122,pusr,0.044306
convai_agent_1123,pusr,0.031992
convai_agent_1124,pusr,0.059902
convai_agent_1125,pusr,0.053276
convai_agent_1126,pusr,0.016986
convai_agent_1127,pusr,0.016094
convai_agent_1128,pusr,0.023274
convai_agent_1129,pusr,0.043638
convai_agent_1130,pusr,0.060816
convai_agent_1131,pusr,0.046781
convai_agent_1132,pusr,0.08
convai_agent_1133,pusr,0.014409
convai_agent_1134,pusr,0.003963
convai_agent_1135,pusr,0.04587
convai_agent_1136,pusr,0.043825
convai_agent_1137,pusr,0.062419
convai_agent_1138,pusr,0.028655
convai_agent_1139,pusr,0.024652
convai_agent_1140,pusr,0.054392
convai_agent_1141,pusr,0.061996
convai_agent_1142,pusr,0.044772
convai_agent_1143,pusr,0.025811
convai_agent_1144,pusr,0.04198
convai_agent_1145,pusr,0.058722
convai_agent_1146,pusr,0.016596
convai_agent_1147,pusr,0.048813
convai_agent_1148,pusr,0.066278
convai_agent_1149,pusr,0.062197
convai_agent_1150,pusr,0.064807
convai_agent_1151,pusr,0.062683
convai_agent_1152,pusr,0.062643
convai_agent_1153,pusr,0.005139
convai_agent_1154,pusr,0.04449
convai_agent_1155,pusr,0.069929
convai_agent_1156,pusr,0.031812
convai_agent_1157,pusr,0.025903
convai_agent_1158,pusr,0.076854
convai_agent_1159,pusr,0.068543
convai_agent_1160,pusr,0.079623
convai_agent_1161,pusr,0.038023
convai_agent_1162,pusr,0.027602
convai_agent_1163,pusr,0.035364
convai_agent_1164,pusr,0.038218
convai_agent_1165,pusr,0.079256
convai_agent_1166,pusr,0.008128
convai_agent_1167,pusr,0.005793
convai_agent_1168,pusr,0.051267
convai_agent_1169,pusr,0.022339
convai_agent_1170,pusr,0.057274
convai_agent_1171,pusr,0.028957
convai_agent_1172,pusr,0.048684
convai_agent_1173,pusr,0.064206
convai_agent_1174,pusr,0.016221
convai_agent_1175,pusr,0.008022
convai_agent_1176,pusr,0.076506
convai_agent_1177,pusr,0.008686
convai_agent_1178,pusr,0.011061
convai_agent_1179,pusr,0.0
convai_agent_1180,pusr,0.059293
convai_agent_1181,pusr,0.029694
convai_agent_1182,pusr,0.030127
convai_agent_1183,pusr,0.053305
convai_agent_1184,pusr,0.033702
convai_agent_1185,pusr,0.037213
convai_agent_1186,pusr,0.052349
convai_agent_1187,pusr,0.060348
convai_agent_1188,pusr,0.069059
convai_agent_1189,pusr,0.018766
convai_agent_1190,pusr,0.042251
convai_agent_1191,pusr,0.099852
convai_agent_1192,pusr,0.026552
convai_agent_1193,pusr,0.04422
convai_agent_1194,pusr,0.034031
convai_agent_1195,pusr,0.079814
convai_agent_1196,pusr,0.063422
convai_agent_1197,pusr,0.051093
convai_agent_1198,pusr,0.028549
convai_agent_1199,pusr,0.020366
convai_agent_1200,pusr,0.077724
convai_agent_1201,pusr,0.008123
convai_agent_1202,pusr,0.00901
convai_agent_1203,pusr,0.043251
convai_agent_1204,pusr,0.042311
convai_agent_1205,pusr,0.05328
convai_agent_1206,pusr,0.028121
convai_agent_1207,pusr,0.004405
convai_agent_1208,pusr,0.052265
convai_agent_1209,pusr,0.077897
convai_agent_1210,pusr,0.057449
convai_agent_1211,pusr,0.022232
convai_agent_1212,pusr,0.063485
convai_agent_1213,pusr,0.08
convai_agent_1214,pusr,0.043255
convai_agent_1215,pusr,0.061919
convai_agent_1216,pusr,0.08
convai_agent_1217,pusr,0.004924
convai_agent_1218,pusr,0.047045
convai_agent_1219,pusr,0.03676
convai_agent_1220,pusr,0.074153
convai_agent_1221,pusr,0.044507
convai_agent_1222,pusr,0.02003
convai_agent_1223,pusr,0.043265
convai_agent_1224,pusr,0.006131
convai_agent_1225,pusr,0.037281
convai_agent_1226,pusr,0.011445
convai_agent_1227,pusr,0.017051
convai_agent_1228,pusr,0.031345
convai_agent_1229,pusr,0.031408
convai_agent_1230,pusr,0.078735
convai_agent_1231,pusr,0.072536
convai_agent_1232,pusr,0.053661
convai_agent_1233,pusr,0.042173
convai_agent_1234,pusr,0.058834
convai_agent_1235,pusr,0.061775
convai_agent_1236,pusr,0.055212
convai_agent_1237,pusr,0.076462
convai_agent_1238,pusr,0.076427
convai_agent_1239,pusr,0.036261
convai_agent_1240,pusr,0.029889
convai_agent_1241,pusr,0.056935
convai_agent_1242,pusr,0.028813
convai_agent_1243,pusr,0.075795
convai_agent_1244,pusr,0.026173
convai_agent_1245,pusr,0.059973
convai_agent_1246,pusr,0.005015
convai_agent_1247,pusr,0.050616
convai_agent_1248,pusr,0.063609
convai_agent_1249,pusr,0.073078
convai_agent_1250,pusr,0.061906
convai_agent_1251,pusr,0.025164
convai_agent_1252,pusr,0.064231
convai_agent_1253,pusr,0.079154
convai_agent_1254,pusr,0.067489
convai_agent_1255,pusr,0.061308
convai_agent_1256,pusr,0.069446
convai_agent_1257,pusr,0.011969
convai_agent_1258,pusr,0.017702
convai_agent_1259,pusr,0.030361
convai_agent_1260,pusr,0.015279
convai_agent_1261,pusr,0.074989
convai_agent_1262,pusr,0.049167
convai_agent_1263,pusr,0.058902
convai_agent_1264,pusr,0.061291
convai_agent_1265,pusr,0.052736
convai_agent_1266,pusr,0.045753
convai_agent_1267,pusr,0.05493
convai_agent_1268,pusr,0.055452
convai_agent_1269,pusr,0.01887
convai_agent_1270,pusr,0.060006
convai_agent_1271,pusr,0.078655
convai_agent_1272,pusr,0.047337
convai_agent_1273,pusr,0.008022
convai_agent_1274,pusr,0.006237
convai_agent_1275,pusr,0.058348
convai_agent_1276,pusr,0.031198
convai_agent_1277,pusr,0.014309
convai_agent_1278,pusr,0.067883
convai_agent_1279,pusr,0.08
convai_agent_1280,pusr,0.039846
convai_agent_1281,pusr,0.04299
convai_agent_1282,pusr,0.006137
convai_agent_1283,pusr,0.073688
convai_agent_1284,pusr,0.072813
convai_agent_1285,pusr,0.011115
convai_agent_1286,pusr,0.022081
convai_agent_1287,pusr,0.044592
convai_agent_1288,pusr,0.066149
convai_agent_1289,pusr,0.038201
convai_agent_1290,pusr,0.055997
convai_agent_1291,pusr,0.048059
convai_agent_1292,pusr,0.079495
convai_agent_1293,pusr,0.076407
convai_agent_1294,pusr,0.012355
convai_agent_1295,pusr,0.070661
convai_agent_1296,pusr,0.029899
convai_agent_1297,pusr,0.026009
convai_agent_1298,pusr,0.020285
convai_agent_1299,pusr,0.060702
convai_agent_1300,pusr,0.062351
convai_agent_1301,pusr,0.011847
convai_agent_1302,pusr,0.017578
convai_agent_1303,pusr,0.022186
convai_agent_1304,pusr,0.023263
convai_agent_1305,pusr,0.061046
convai_agent_1306,pusr,0.057917
convai_agent_1307,pusr,0.005189
convai_agent_1308,pusr,0.024502
convai_agent_1309,pusr,0.079375
convai_agent_1310,pusr,0.058924
convai_agent_1311,pusr,0.075863
convai_agent_1312,pusr,0.006139
convai_agent_1313,pusr,0.022901
convai_agent_1314,pusr,0.017373
convai_agent_1315,pusr,0.043803
convai_agent_1316,pusr,0.037326
convai_agent_1317,pusr,0.065537
convai_agent_1318,pusr,0.065579
convai_agent_1319,pusr,0.018488
convai_agent_1320,pusr,0.052651
convai_agent_1321,pusr,0.055068
convai_agent_1322,pusr,0.019719
convai_agent_1323,pusr,0.060798
convai_agent_1324,pusr,0.062815
convai_agent_1325,pusr,0.028682
convai_agent_1326,pusr,0.079949
convai_agent_1327,pusr,0.030653
convai_agent_1328,pusr,0.07999
convai_agent_1329,pusr,0.011219
convai_agent_1330,pusr,0.058753
convai_agent_1331,pusr,0.00839
convai_agent_1332,pusr,0.059547
convai_agent_1333,pusr,0.061421
convai_agent_1334,pusr,0.020103
convai_agent_1335,pusr,0.075369
convai_agent_1336,pusr,0.077782
convai_agent_1337,pusr,0.050589
convai_agent_1338,pusr,0.020257
convai_agent_1339,pusr,0.061965
convai_agent_1340,pusr,0.052492
convai_agent_1341,pusr,0.060942
convai_agent_1342,pusr,0.08
convai_agent_1343,pusr,0.063521
convai_agent_1344,pusr,0.016624
convai_agent_1345,pusr,0.01367
convai_agent_1346,pusr,0.0582
convai_agent_1347,pusr,0.067688
convai_agent_1348,pusr,0.027922
convai_agent_1349,pusr,0.046985
convai_agent_1350,pusr,0.036304
convai_agent_1351,pusr,0.013239
convai_agent_1352,pusr,0.015417
convai_agent_1353,pusr,0.050218
convai_agent_1354,pusr,0.066459
convai_agent_1355,pusr,0.056831
convai_agent_1356,pusr,0.038944
convai_agent_1357,pusr,0.023963
convai_agent_1358,pusr,0.058088
convai_agent_1359,pusr,0.099986
convai_agent_1360,pusr,0.038124
convai_agent_1361,pusr,0.003193
convai_agent_1362,pusr,0.06596
convai_agent_1363,pusr,0.02877
convai_agent_1364,pusr,0.066851
convai_agent_1365,pusr,0.018081
convai_agent_1366,pusr,0.055616
convai_agent_1367,pusr,0.022949
convai_agent_1368,pusr,0.035811
convai_agent_1369,pusr,0.026955
convai_agent_1370,pusr,0.040307
convai_agent_1371,pusr,0.05821
convai_agent_1372,pusr,0.019751
convai_agent_1373,pusr,0.071128
convai_agent_1374,pusr,0.055213
convai_agent_1375,pusr,0.012516
convai_agent_1376,pusr,0.067649
convai_agent_1377,pusr,0.013826
convai_agent_1378,pusr,0.055101
convai_agent_1379,pusr,0.062562
convai_agent_1380,pusr,0.065547
convai_agent_1381,pusr,0.060705
convai_agent_1382,pusr,0.073721
convai_agent_1383,pusr,0.074054
convai_agent_1384,pusr,0.053759
convai_agent_1385,pusr,0.076341
convai_agent_1386,pusr,0.030113
convai_agent_1387,pusr,0.0314
convai_agent_1388,pusr,0.08
convai_agent_1389,pusr,0.024026
convai_agent_1390,pusr,0.038332
convai_agent_1391,pusr,0.019412
convai_agent_1392,pusr,0.059887
convai_agent_1393,pusr,0.058003
convai_agent_1394,pusr,0.058511
convai_agent_1395,pusr,0.038583
convai_agent_1396,pusr,0.051275
convai_agent_1397,pusr,0.068879
convai_agent_1398,pusr,0.051862
convai_agent_1399,pusr,0.06511
convai_agent_1400,pusr,0.066193
convai_agent_1401,pusr,0.041803
convai_agent_1402,pusr,0.077547
convai_agent_1403,pusr,0.010118
convai_agent_1404,pusr,0.013322
convai_agent_1405,pusr,0.048812
convai_agent_1406,pusr,0.006983
convai_agent_1407,pusr,0.055855
convai_agent_1408,pusr,0.065577
convai_agent_1409,pusr,0.063073
convai_agent_1410,pusr,0.06606
convai_agent_1411,pusr,0.016316
convai_agent_1412,pusr,0.078997
convai_agent_1413,pusr,0.062406
convai_agent_1414,pusr,0.015145
convai_agent_1415,pusr,0.038016
convai_agent_1416,pusr,0.063899
convai_agent_1417,pusr,0.010509
convai_agent_1418,pusr,0.029635
convai_agent_1419,pusr,0.041268
convai_agent_1420,pusr,0.046955
convai_agent_1421,pusr,0.028622
convai_agent_1422,pusr,0.046348
convai_agent_1423,pusr,0.012659
convai_agent_1424,pusr,0.017671
convai_agent_1425,pusr,0.079572
convai_agent_1426,pusr,0.064338
convai_agent_1427,pusr,0.023291
convai_agent_1428,pusr,0.055462
convai_agent_1429,pusr,0.062964
convai_agent_1430,pusr,0.060262
convai_agent_1431,pusr,0.007797
convai_agent_1432,pusr,0.047995
convai_agent_1433,pusr,0.08
convai_agent_1434,pusr,0.018748
convai_agent_1435,pusr,0.019717
convai_agent_1436,pusr,0.035088
convai_agent_1437,pusr,0.055633
convai_agent_1438,pusr,0.006479
convai_agent_1439,pusr,0.00612
convai_agent_1440,pusr,0.08
convai_agent_1441,pusr,0.083419
convai_agent_1442,pusr,0.05866
convai_agent_1443,pusr,0.075649
convai_agent_1444,pusr,0.052442
convai_agent_1445,pusr,0.025012
convai_agent_1446,pusr,0.08
convai_agent_1447,pusr,0.059878
convai_agent_1448,pusr,0.061767
convai_agent_1449,pusr,0.008082
